COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
18365,M,foreign,foreign,S,private,10,63,0,219,64,73,1,3.3486772486772485,1.9000000000000024,2,6.861243386243387,12.173750000000002,14.304305555555553,12.113055555555556,14.166388888888884,15.458999999999998,15.548999999999998,13.316061643835626,8.157399946279881,212,0,24
18432,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,62.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0818,75.65359477124183,0,1,17
18439,M,local,local,S,private,4,2,0,0,6,6,1,3.5,1.0,0,8.666666666666666,8.275,11.7775,8.275,11.7775,8.275,11.7775,9.1405,11.601307189542485,6,1,17
18459,F,foreign,local,S,private,6,5,0,11,8,11,1,3.555555555555556,3.0,1,15.805555555555555,7.5041666666666655,12.456666666666665,6.662499999999999,9.894166666666663,14.595,15.165,9.03498181818182,20.01782531194296,13,1,20
18467,M,local,local,S,private,12,0,0,6,12,12,2,3.6666666666666665,1.0,12,52.66666666666667,0.4075,1.0825,0.4075,1.0825,0.4075,1.0825,0.73225,64.21568627450979,0,1,20
18476,M,local,local,S,private,5,0,0,0,5,5,1,3.6,1.0,3,24.8,1.55,4.9,1.55,4.9,1.55,4.9,3.6428,30.392156862745104,0,1,17
18529,M,local,local,S,private,5,0,0,0,5,5,1,3.6,1.0,5,40.6,1.38,3.06,1.38,3.06,1.38,3.06,2.54,53.33333333333334,0,1,18
18557,M,local,local,S,private,18,11,0,0,21,29,2,3.5460317460317463,2.413793103448276,0,8.633333333333333,8.114166666666668,11.74375,7.962499999999999,10.932916666666666,12.37,12.37,9.119462068965518,10.959122154608968,30,1,21
18588,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,48.0,0.8175,1.2950000000000002,0.8175,1.2950000000000002,0.8175,1.2950000000000002,0.9582,56.944444444444436,0,1,17
18629,F,local,local,S,private,3,9,0,12,10,12,1,3.333333333333333,2.0,1,17.583333333333332,10.72875,13.8325,9.27,12.1525,13.18,15.595,11.4106,23.284313725490197,28,1,26
18630,M,local,local,S,private,5,1,0,0,6,6,1,3.6666666666666665,1.0,3,29.16666666666667,1.9975,8.247499999999999,1.9975,8.247499999999999,1.9975,8.247499999999999,5.0309,32.35294117647059,3,1,19
18666,M,foreign,foreign,S,private,0,61,0,61,61,61,1,3.247142857142857,1.0,0,3.175238095238095,17.2725,18.4715,17.339750000000002,18.418750000000006,17.27375,17.62125,17.969200000000008,4.279974284795883,197,0,24
18682,F,local,local,S,public,3,2,0,0,5,5,1,3.8,1.0,0,10.8,8.49,12.8,8.49,12.8,8.49,12.8,8.9526,12.352941176470587,6,1,20
18707,M,local,local,S,private,32,37,0,6,45,69,2,3.4526785714285717,1.483091787439612,12,21.349553571428565,8.210468749999999,11.2415625,8.156875000000001,11.056093749999995,13.123499999999998,13.642500000000002,10.475940579710148,23.22477976697926,128,1,27
18820,F,local,local,S,private,2,0,0,0,2,2,1,4.0,1.0,1,33.5,4.7325,4.9775,4.7325,4.9775,4.7325,4.9775,4.9163,27.666666666666664,0,1,19
18824,M,local,local,S,private,18,10,0,0,14,28,1,3.9925925925925916,9.0,6,20.11111111111111,8.591944444444444,10.467222222222222,8.6075,10.617777777777778,4.18,4.18,8.533399999999999,21.438375350140053,38,1,19
18948,M,local,local,S,private,25,10,0,18,19,35,2,3.7791666666666655,2.9714285714285715,7,18.7625,6.8343750000000005,11.549375,6.5084374999999985,11.2390625,11.388333333333335,13.158333333333333,8.423942857142853,24.915966386554622,38,1,25
18993,M,local,local,S,private,8,1,0,0,6,9,1,3.4166666666666665,3.0,3,26.75,7.276666666666667,9.556666666666667,7.276666666666667,9.556666666666667,7.276666666666667,9.556666666666667,6.560355555555558,35.02178649237473,3,1,20
19026,M,local,local,S,private,5,7,0,0,9,12,1,3.333333333333333,2.0,2,18.0,8.09,12.78375,8.02375,12.85125,12.76,12.76,9.924299999999997,21.977124183006534,21,1,25
19027,M,local,local,S,public,10,4,0,0,9,14,1,3.375,4.0,7,24.5625,6.025,8.4325,5.982500000000001,8.378124999999999,4.95,4.95,7.174414285714287,34.873949579831944,14,1,19
19039,F,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,68.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,83.33333333333333,0,1,17
19042,F,local,local,S,public,6,0,0,0,6,6,1,3.6666666666666665,1.0,2,27.0,2.65,8.6025,2.65,8.6025,2.65,8.6025,5.3564,31.699346405228766,0,1,19
19088,F,local,local,S,private,8,11,0,0,13,19,1,3.9527777777777775,6.0,0,5.625,11.00291666666667,12.702083333333333,11.047916666666667,12.448333333333332,12.71,14.1125,11.521489473684213,6.788441692466461,33,1,19
19106,M,local,local,S,private,7,5,0,0,6,12,1,4.155555555555555,3.0,0,9.633333333333333,11.285000000000002,12.561666666666667,11.285000000000002,12.561666666666667,11.285000000000002,12.561666666666667,11.081749999999998,5.931372549019607,18,1,18
19129,M,foreign,local,S,private,23,60,0,0,58,83,1,3.4000000000000004,2.444444444444448,1,2.6079365079365084,11.770833333333336,13.786190476190473,11.720238095238091,13.632261904761902,15.1075,15.1075,12.194420481927715,3.9130640207890366,198,0,24
19170,M,foreign,local,S,private,7,66,0,0,66,73,1,3.471349206349207,1.5,1,4.591746031746031,13.549999999999995,14.917333333333335,13.545666666666666,14.905166666666664,14.18,14.18,13.530942465753427,7.640343808756376,220,0,22
19184,M,local,local,S,public,11,66,0,77,66,77,1,3.3352941176470585,1.7999999999999987,0,2.403921568627451,12.047794117647062,14.006617647058823,11.950294117647061,13.976764705882356,13.968,14.661,13.050451948051947,3.6465495289024696,220,0,24
19212,M,local,local,S,private,0,58,0,0,58,58,1,3.4428571428571435,1.0,0,3.835238095238096,14.842999999999998,16.229999999999997,14.923749999999998,16.16875,16.25,16.46,15.381701724137942,5.65415821501014,190,0,22
19257,M,foreign,local,S,private,10,9,0,0,13,19,1,3.866666666666666,5.0,0,6.766666666666667,10.895,12.4995,10.8355,12.1765,11.56,13.32,11.343873684210527,9.304879846675512,30,1,18
19260,M,foreign,foreign,S,private,9,66,0,75,65,75,1,3.384711779448621,1.9000000000000024,3,9.102255639097745,13.079210526315789,14.896447368421054,13.156944444444445,14.99472222222222,14.658333333333333,14.868333333333332,13.489792000000012,12.98143790849673,221,0,24
19269,M,foreign,local,S,private,13,60,0,0,61,73,1,3.518888888888889,1.599999999999998,3,8.047777777777778,11.965499999999995,14.538333333333336,11.906666666666665,14.495333333333333,15.091666666666667,15.091666666666667,12.956200000000004,9.57695406929895,203,0,24
19322,M,foreign,foreign,S,private,7,9,0,0,10,16,1,4.373333333333333,5.0,0,1.2,10.414000000000001,12.5155,10.4105,11.944,17.93,17.93,11.13249375,0.9497549019607844,30,1,19
19324,M,local,local,S,private,28,18,0,0,22,46,2,3.917948717948717,3.108695652173913,11,13.108974358974356,7.726538461538462,10.024807692307693,7.573461538461538,9.609615384615386,12.533333333333333,13.06,8.116208695652174,18.436487638533677,61,1,22
19355,M,local,local,S,private,3,66,0,0,66,69,1,3.2216117216117217,1.2999999999999985,1,6.6040293040293045,13.446538461538465,15.058846153846154,13.277307692307696,14.602307692307697,16.2755,16.4185,14.047182608695653,8.339016766126738,220,0,22
19356,F,local,local,S,private,1,2,0,0,2,3,1,4.5,2.0,0,14.25,13.22375,13.91125,13.22375,13.91125,13.22375,13.91125,13.090866666666665,8.944444444444445,8,1,18
19381,F,local,local,S,private,7,7,0,0,11,14,1,3.777777777777777,3.0,1,9.111111111111109,9.081666666666667,11.469166666666665,8.988333333333333,11.201666666666664,16.73,16.73,9.978328571428568,11.175070028011207,22,1,17
19382,M,local,local,S,private,11,17,0,0,19,28,1,3.8083333333333336,2.0,0,1.9944444444444445,9.891666666666667,12.377916666666666,9.686666666666667,12.239166666666668,15.955,16.845,10.993439285714288,2.5735294117647056,56,1,20
19391,M,foreign,local,S,public,0,22,0,0,22,22,1,3.3833333333333333,1.3999999999999997,0,0.37777777777777777,16.783749999999998,17.39125,16.794583333333332,17.322083333333335,18.2825,19.0475,17.100781818181826,0.5704099821746881,73,0,24
19395,M,local,local,S,public,1,67,0,0,66,68,1,3.4510989010989004,1.2999999999999985,0,8.601373626373626,13.359615384615381,14.792884615384615,13.285384615384615,14.496923076923075,16.2545,16.327499999999993,13.963401470588243,9.217704728950403,225,0,23
19398,M,local,local,S,private,0,68,0,0,67,68,1,3.2849816849816853,1.2999999999999985,0,4.8809523809523805,15.109807692307688,16.354615384615382,15.101923076923079,16.22903846153846,15.709166666666668,15.820833333333333,15.770474999999996,5.8846597462514385,225,0,22
19432,M,local,local,S,private,11,6,0,0,12,17,1,3.9333333333333327,5.0,3,12.65,7.721999999999999,10.291999999999998,7.699499999999999,9.595,8.995,8.995,8.821741176470587,14.671280276816606,22,1,19
19451,M,local,local,S,private,17,12,0,0,20,29,1,3.710884353741496,2.396551724137931,12,12.248299319727893,9.187857142857142,10.370357142857145,9.312857142857142,10.295357142857142,7.925,7.925,8.699017241379313,22.126436781609197,44,1,20
19460,M,local,local,S,private,6,2,0,0,6,8,1,3.833333333333333,2.0,4,25.333333333333336,9.7275,11.845,9.7275,11.845,9.7275,11.845,8.399424999999997,28.97549019607843,8,1,17
19476,M,local,local,S,public,17,59,0,0,59,76,1,3.5513784461152884,2.222222222222226,7,14.43358395989975,11.46,13.594210526315786,11.356052631578946,13.55986842105263,13.286,13.286,12.07139342105264,16.658410732714135,197,0,25
19498,M,local,local,S,public,0,67,0,67,66,67,1,3.3190476190476184,1.2000000000000015,0,4.586904761904762,14.950625,16.528749999999995,14.847083333333332,16.27708333333333,17.040000000000006,17.040000000000006,15.560929850746264,6.009657594381032,223,0,22
19524,F,local,local,S,private,2,0,0,0,2,2,1,4.0,1.0,2,56.5,0.34,1.02,0.34,1.02,0.34,1.02,0.85,45.66666666666667,0,1,17
19549,F,local,local,S,public,14,17,0,0,21,31,1,3.7148148148148143,3.0,4,12.744444444444444,10.195833333333333,11.78,9.930277777777775,11.286666666666667,11.905625,12.031875,10.513329032258069,15.857932513818989,55,1,20
19562,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,6,46.83333333333334,0.07,1.4625,0.07,1.4625,0.07,1.4625,0.5257,58.00653594771242,0,1,22
19563,M,local,local,S,public,3,4,0,0,6,7,1,4.333333333333333,2.0,1,17.416666666666664,12.892499999999998,15.21625,12.892499999999998,15.21625,12.892499999999998,15.21625,11.832085714285714,19.54621848739496,16,1,24
19570,M,local,local,S,private,8,1,0,0,7,9,1,3.928571428571429,2.0,1,10.785714285714288,4.89375,11.05375,4.89375,11.05375,4.89375,11.05375,6.2201111111111125,19.17211328976035,3,1,17
19576,M,local,local,S,private,6,2,0,0,4,8,1,3.8333333333333335,3.0,0,7.583333333333332,8.753333333333332,10.775,8.753333333333332,10.775,8.753333333333332,10.775,9.712549999999998,11.477941176470587,6,1,18
19583,M,local,local,S,private,9,66,0,0,66,75,1,3.353650793650794,1.5,2,8.80904761904762,12.911,14.2725,12.878333333333336,14.1925,13.990625,14.431875,13.70629066666667,13.313725490196068,220,0,23
19586,M,local,local,S,private,6,3,0,0,6,9,1,4.222222222222221,3.0,0,6.722222222222222,7.214166666666666,10.024166666666666,7.214166666666666,10.024166666666666,7.214166666666666,10.024166666666666,8.568,8.794117647058822,9,1,18
19668,M,local,local,S,public,5,4,0,0,6,9,1,4.222222222222221,3.0,0,7.166666666666668,11.948333333333332,12.846666666666666,11.948333333333332,12.846666666666666,11.948333333333332,12.846666666666666,11.15288888888889,9.030501089324618,14,1,21
19672,M,local,local,S,private,6,68,0,0,67,74,1,3.505396825396826,1.5,3,10.169682539682539,12.651333333333332,14.479333333333333,12.684666666666667,14.190500000000002,14.21142857142857,14.21142857142857,12.910002702702705,13.363804981452038,228,0,23
19803,M,local,local,S,public,8,7,0,0,10,15,1,3.591666666666667,4.0,0,4.841666666666667,9.8275,11.674999999999995,9.4425,11.392499999999998,11.9325,12.7575,10.414546666666668,5.393464052287582,20,1,20
19851,M,local,local,S,private,11,6,0,0,9,17,1,4.026666666666666,5.0,0,6.82,9.7335,11.963,9.7335,11.963,9.7335,11.963,9.60450588235294,8.50634371395617,21,1,18
19852,M,local,local,S,private,0,3,0,3,3,3,1,2.75,2.0,0,8.75,13.68125,14.24375,14.525,14.525,11.9,11.9,13.8,19.607843137254907,8,1,22
19899,M,local,local,S,private,16,28,0,0,30,44,1,3.785,2.0,3,13.495,10.002,13.7965,9.949,13.537,18.03,18.03,11.395395454545454,16.129679144385026,99,1,33
19929,M,local,local,S,private,0,2,0,0,2,2,1,4.0,1.0,0,0.0,15.2675,16.302500000000002,15.2675,16.302500000000002,15.2675,16.302500000000002,16.0438,0.0,8,1,17
19962,M,local,local,S,private,0,2,0,0,2,2,1,4.0,1.0,0,2.0,15.5625,15.8875,15.5625,15.8875,15.5625,15.8875,15.8063,2.5,8,1,19
20017,F,local,local,S,private,11,69,0,0,67,80,1,3.5593837535014017,1.7000000000000008,0,7.193557422969188,12.932352941176472,14.680441176470593,12.81676470588235,14.60455882352941,15.15,15.15,13.701631250000005,9.211747198879547,230,0,23
20045,M,local,local,S,private,9,5,0,0,9,14,1,4.066666666666666,4.0,2,21.28333333333333,8.988125,10.435,8.53125,10.203125,12.63,12.63,9.717585714285716,18.281812725090038,15,1,19
20060,F,local,local,S,private,1,66,0,0,66,67,1,3.265646258503402,1.4000000000000012,0,3.391496598639456,14.808214285714286,16.19267857142857,14.873750000000005,16.043392857142855,16.288999999999998,16.351,15.369432835820891,4.169127623912522,220,0,22
20068,M,foreign,local,S,public,8,0,0,0,6,8,1,3.833333333333333,2.0,1,13.75,3.75875,8.86125,3.75875,8.86125,3.75875,8.86125,6.228175,14.46691176470588,0,1,19
20070,M,local,local,S,private,1,0,0,0,1,1,1,3.0,1.0,1,36.0,6.59,6.59,6.59,6.59,6.59,6.59,6.59,45.0,0,1,18
20083,M,local,local,S,private,3,70,0,0,68,73,1,3.5091836734693884,1.4000000000000017,1,10.142346938775509,13.598571428571427,15.10107142857143,13.741428571428571,15.181785714285713,14.795,14.795,14.482741095890415,12.247515444533972,232,0,38
20084,M,local,local,S,private,4,1,0,0,5,5,1,3.833333333333333,2.0,3,29.75,4.7375,6.1925,4.7375,6.1925,4.7375,6.1925,4.26754,36.26470588235294,3,1,22
20112,F,local,local,S,private,15,8,0,0,13,23,1,3.605555555555556,6.0,6,24.788888888888888,7.352083333333333,9.979583333333332,6.79625,9.030416666666666,10.292500000000002,10.664166666666668,9.267439130434784,24.36018755328218,24,1,19
20113,M,foreign,local,S,private,18,33,0,0,36,51,1,3.6352813852813854,2.8705882352941168,4,13.635930735930733,10.59886363636364,13.643863636363635,10.383863636363635,13.456818181818182,13.094166666666665,14.149166666666664,10.924413725490195,18.670840885373753,112,1,25
20131,M,local,local,S,public,7,67,0,0,66,74,1,3.453401360544217,1.4000000000000017,2,11.657482993197279,13.089464285714286,14.674107142857142,13.008214285714288,14.528392857142858,14.6675,14.6985,13.735162162162151,16.07154213036566,225,0,24
20147,M,local,local,S,private,33,28,0,0,32,61,1,3.7059523809523798,3.5,4,14.439625850340136,9.433571428571428,12.147678571428573,9.38642857142857,12.008571428571427,11.3,11.3,10.376621311475407,15.961105753776915,99,1,22
20151,M,local,local,S,private,5,5,0,10,7,10,1,3.0416666666666665,4.0,3,23.916666666666664,6.823125,8.275625,8.74,9.961666666666668,3.58,3.58,9.38498,27.94117647058824,17,1,22
20182,F,foreign,local,S,private,3,10,0,0,11,13,1,3.6888888888888887,3.0,0,11.222222222222225,11.168333333333335,14.530833333333335,11.005,14.135833333333332,16.13,16.13,11.954569230769227,12.138009049773753,33,1,17
20197,M,local,local,S,private,10,9,0,0,11,19,1,3.833333333333333,4.0,1,13.95,7.695,11.795625,7.576875000000001,11.773125,13.76,13.76,9.812484210526318,15.980392156862745,32,1,19
20228,M,local,local,S,public,10,7,0,0,8,17,1,3.6833333333333327,5.0,0,8.75,7.7189999999999985,11.075,7.667000000000001,10.5105,15.88,15.88,9.284917647058826,10.19896193771626,23,1,18
20246,M,local,local,S,private,18,20,0,0,25,38,2,3.4458333333333333,3.1052631578947367,2,13.689583333333333,9.893125,12.269375,9.5503125,11.759375,13.743333333333334,14.385,10.995599999999998,16.45768833849329,64,1,20
20255,F,local,local,S,private,14,28,0,0,31,42,1,3.984285714285714,2.5,1,10.821666666666665,10.606,13.515249999999998,10.5245,13.39325,14.81,15.9875,11.488904761904767,12.077497665732956,101,1,20
20301,M,local,local,S,private,6,2,0,2,8,8,2,3.833333333333333,1.0,3,48.58333333333334,2.92625,5.89375,2.92625,5.89375,2.92625,5.89375,6.4806750000000015,39.215686274509814,6,1,21
20315,M,local,local,S,public,14,3,0,0,11,17,1,3.075,4.0,12,25.2625,2.52375,7.321250000000001,2.92,7.23875,3.674166666666667,4.555833333333333,4.70155882352941,35.870818915801614,9,1,22
20344,M,local,local,S,private,14,54,0,272,58,68,1,3.410347985347985,1.4444444444444433,6,13.927930402930404,11.974615384615385,14.050192307692306,11.847307692307695,13.927500000000002,13.743,14.133,13.137560294117653,17.546856978085348,174,0,28
20356,M,local,local,S,private,13,63,0,0,64,76,1,3.3222222222222233,1.0416666666666674,0,11.134603174603177,12.189333333333336,13.75,12.094166666666668,13.636333333333333,13.988499999999998,14.029500000000002,12.958073684210515,14.004828247088302,212,1,23
20422,M,foreign,local,S,public,42,37,0,0,44,79,2,3.803174603174603,3.2962025316455663,16,20.94206349206349,9.343452380952384,12.427857142857144,9.10511904761905,12.259047619047621,13.4125,13.8675,9.432800000000002,23.35404679708477,129,1,27
20426,M,local,local,S,public,11,1,0,0,6,12,1,3.6666666666666665,3.0,5,30.3,3.669166666666667,5.950833333333333,3.669166666666667,5.950833333333333,3.669166666666667,5.950833333333333,3.9299666666666666,42.030228758169926,3,1,17
20460,M,foreign,local,S,private,1,0,0,0,1,1,1,3.0,1.0,0,4.0,10.7,10.7,10.7,10.7,10.7,10.7,10.7,5.0,0,1,18
20484,M,local,local,S,private,0,67,0,0,66,67,1,3.3370748299319732,1.4000000000000012,0,3.1248299319727897,14.475535714285714,15.945892857142857,14.500535714285714,15.807321428571427,15.4235,15.4465,15.066602985074613,4.856599356160372,223,0,24
20492,F,local,local,S,public,1,1,0,0,2,2,1,4.0,1.0,0,2.5,6.9925,11.197500000000002,6.9925,11.197500000000002,6.9925,11.197500000000002,8.0438,2.083333333333333,3,1,17
20498,M,local,local,S,private,17,11,0,0,15,28,1,3.9166666666666665,4.0,1,13.791666666666668,9.080625,10.824687499999998,9.255,10.6784375,7.18625,7.4387500000000015,9.668664285714282,15.523809523809517,39,1,20
20500,M,foreign,local,S,private,4,10,0,0,11,14,1,3.7666666666666666,4.0,1,21.008333333333333,9.873124999999998,10.89,9.7975,10.978125,10.77,10.77,11.150421428571425,10.647759103641457,36,1,23
20534,M,foreign,local,S,private,2,0,0,2,2,2,1,4.0,1.0,1,22.0,3.7175,6.5725,3.7175,6.5725,3.7175,6.5725,4.4313,19.166666666666664,0,1,21
20538,M,local,local,S,private,1,6,0,0,6,7,1,4.333333333333333,2.0,0,6.333333333333332,14.56375,15.1375,14.56375,15.1375,14.56375,15.1375,13.17517142857143,3.851540616246498,22,1,22
20579,M,local,local,S,public,6,66,0,0,66,72,1,3.4328231292517013,1.4000000000000017,1,9.540136054421767,12.734821428571431,14.463035714285715,12.698392857142858,14.318035714285715,15.599374999999998,16.128125,13.503630555555556,11.583605664488015,220,0,24
20671,M,foreign,local,S,private,20,19,0,0,23,39,2,3.89090909090909,3.3846153846153846,2,11.77878787878788,9.962272727272726,12.015454545454546,10.045454545454543,11.804772727272727,10.69,10.69,10.37161025641026,15.850678733031671,67,1,22
20722,M,local,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,12.666666666666664,5.8575,10.8825,5.8575,10.8825,5.8575,10.8825,7.9736,17.3202614379085,0,1,17
20750,M,local,local,S,private,7,3,0,0,7,10,1,3.583333333333333,2.0,0,5.333333333333334,4.946250000000001,11.8225,4.946250000000001,11.8225,4.946250000000001,11.8225,8.05246,5.784313725490196,9,1,18
20789,M,local,local,S,private,2,1,0,0,3,3,1,3.6666666666666665,1.0,0,18.33333333333333,3.93,9.29,3.93,9.29,3.93,9.29,6.0491,25.16339869281046,3,1,17
20829,M,local,local,S,private,1,0,0,0,1,1,1,5.0,1.0,0,0.0,11.07,11.07,11.07,11.07,11.07,11.07,11.07,0.0,0,1,18
20876,M,local,local,S,private,3,1,0,0,4,4,1,3.25,1.0,2,22.25,2.885,10.41,2.885,10.41,2.885,10.41,6.6292,30.392156862745093,3,1,18
20906,M,local,local,S,private,4,2,0,6,6,6,1,3.6666666666666665,1.0,0,4.333333333333333,7.2025,11.63,7.2025,11.63,7.2025,11.63,8.6668,5.2287581699346415,6,1,18
20920,M,foreign,local,S,private,0,66,0,0,66,66,1,3.386428571428572,1.0,0,4.951071428571429,13.973249999999998,15.4555,13.910749999999998,15.4245,15.947500000000002,16.0025,14.832868181818178,5.854129530600116,220,0,23
20942,F,local,local,S,private,27,13,0,0,20,40,2,3.616666666666666,4.95,3,14.622222222222216,6.505555555555556,11.385833333333334,6.233888888888888,9.094722222222224,14.495,14.725,8.394742499999998,16.691176470588232,36,1,23
20964,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,12.833333333333336,2.01,9.1675,2.01,9.1675,2.01,9.1675,4.866799999999999,14.379084967320262,0,1,17
20974,M,local,local,S,private,8,2,0,0,6,10,1,3.833333333333333,2.0,1,20.0,5.04125,9.7925,5.04125,9.7925,5.04125,9.7925,7.566219999999999,18.823529411764707,6,1,18
20982,F,local,local,S,public,8,6,0,14,11,14,1,3.833333333333333,4.0,0,5.083333333333334,10.14,11.59125,10.070625,11.225625,18.25,18.25,9.947857142857142,5.987394957983192,20,1,21
20988,M,foreign,local,S,private,30,42,0,104,50,72,2,3.772222222222223,2.05740740740741,16,22.006481481481487,9.455694444444443,11.099027777777774,9.355972222222224,10.777777777777775,15.2225,15.2225,9.577874999999997,25.897331154684096,143,1,32
21119,M,local,local,S,private,10,0,0,0,7,10,1,3.458333333333333,1.0,2,19.375,4.0475,8.98875,4.0475,8.98875,4.0475,8.98875,5.700859999999999,26.96078431372549,0,1,18
21160,M,local,local,S,public,3,3,0,12,6,6,1,3.6666666666666665,1.0,0,3.6666666666666665,7.6425,13.2625,7.6425,13.2625,7.6425,13.2625,9.2541,3.92156862745098,10,1,22
21164,F,local,local,S,public,6,0,0,12,6,6,1,3.6666666666666665,1.0,6,58.83333333333334,0.0,1.005,0.0,1.005,0.0,1.005,0.3736,71.5686274509804,0,1,19
21165,F,foreign,local,S,public,4,2,0,12,6,6,1,3.6666666666666665,1.0,0,1.5,10.2575,11.5075,10.2575,11.5075,10.2575,11.5075,10.472300000000002,2.2875816993464047,6,1,18
21170,F,local,local,S,public,9,9,0,18,12,18,1,3.9333333333333327,5.0,2,10.733333333333333,8.2735,11.648,7.733500000000001,11.081,14.62,14.62,9.49338888888889,8.660130718954246,28,1,21
21192,F,local,local,S,public,5,8,0,13,11,13,1,4.111111111111111,3.0,0,0.2777777777777778,10.095833333333333,12.848333333333334,9.8725,12.483333333333334,17.68,17.68,11.03366153846154,0.7541478129713425,26,1,19
21203,F,local,local,S,public,4,2,0,6,6,6,1,3.6666666666666665,1.0,1,14.5,7.6,11.44,7.6,11.44,7.6,11.44,9.2714,17.320261437908496,6,1,17
21218,F,foreign,local,S,public,3,3,0,12,6,6,1,3.6666666666666665,1.0,0,4.5,9.6,13.37,9.6,13.37,9.6,13.37,10.8427,5.718954248366012,10,1,18
21225,M,local,local,S,public,5,8,0,13,12,13,1,4.111111111111111,3.0,0,8.444444444444445,10.904166666666667,13.250833333333333,10.645,13.130833333333333,15.37,15.37,11.221830769230769,12.686274509803926,27,1,19
21302,F,local,local,S,public,2,4,0,18,6,6,1,4.375,2.0,2,32.0,10.55875,11.71875,10.55875,11.71875,10.55875,11.71875,12.528133333333335,25.0,15,1,22
21320,M,local,local,S,private,2,1,0,0,2,3,1,4.5,2.0,1,34.0,3.13375,5.69125,3.13375,5.69125,3.13375,5.69125,4.270866666666667,26.16666666666667,3,1,17
21324,M,foreign,local,S,public,20,5,0,0,10,25,1,3.513333333333333,5.0,15,35.806666666666665,1.7234999999999996,4.559500000000001,1.7069999999999996,4.2815,6.2266666666666675,6.2266666666666675,4.156455999999999,39.980392156862735,15,1,19
21336,M,local,local,S,private,17,24,0,41,26,41,1,3.5722222222222215,2.6707317073170733,2,13.722222222222225,9.755,12.565999999999999,9.732666666666667,12.142833333333336,15.9325,16.6375,11.092241463414632,16.427546628407462,77,1,42
21354,F,local,local,S,private,7,1,0,0,6,8,1,3.833333333333333,2.0,1,17.416666666666668,7.5862500000000015,8.40625,7.5862500000000015,8.40625,7.5862500000000015,8.40625,8.665424999999999,12.416666666666668,3,1,17
21388,M,local,local,S,private,23,12,0,9,18,35,2,3.9777777777777774,3.0571428571428565,1,14.3,8.215277777777779,11.21388888888889,8.13722222222222,10.640555555555556,12.715,12.715,8.957725714285713,15.662665066026412,39,1,23
21449,M,local,local,S,private,9,7,0,16,11,16,1,3.7916666666666665,4.0,7,38.520833333333336,6.8606250000000015,8.983125000000003,6.4456250000000015,8.491875,16.75,16.75,8.701662500000001,33.731617647058826,22,1,24
21531,M,foreign,local,S,private,10,6,0,0,14,16,2,3.555555555555556,1.6875,7,26.5,5.309166666666667,11.654166666666667,5.203333333333334,11.336666666666664,13.06,13.06,8.306231250000002,31.464460784313715,18,1,25
21570,M,foreign,local,S,private,6,0,0,0,6,6,1,3.6666666666666665,1.0,0,13.166666666666664,3.0825,6.785,3.0825,6.785,3.0825,6.785,4.5732,17.3202614379085,0,1,18
21680,F,local,local,S,public,3,0,0,0,3,3,1,3.333333333333333,1.0,3,37.66666666666666,0.64,1.7400000000000002,0.64,1.7400000000000002,0.64,1.7400000000000002,1.044,52.941176470588225,0,1,18
21708,M,foreign,local,S,private,11,6,0,0,12,17,1,3.5444444444444443,3.0,8,28.18888888888889,4.429166666666666,8.342500000000001,4.4375,8.540000000000001,4.4025,4.5275,6.493347058823531,37.456747404844286,22,1,19
21771,F,foreign,local,S,public,16,7,0,0,16,23,2,3.1666666666666665,2.6956521739130435,13,32.6,2.2119999999999997,10.356,1.856,6.9670000000000005,13.081666666666665,13.165,5.74687391304348,40.96334185848252,19,1,23
21790,M,local,local,S,private,11,66,0,0,66,77,1,3.483333333333333,1.2812615955473097,2,6.875297619047619,11.6059375,13.84796875,11.5796875,13.6603125,15.516500000000002,15.8495,12.75693246753247,11.125541125541123,222,1,23
21794,M,local,local,S,private,1,19,0,0,19,20,1,3.869047619047618,1.3333333333333328,0,3.4345238095238093,14.729375,16.491249999999994,14.639375,16.251875,16.189999999999998,16.189999999999998,14.464285,6.200980392156862,68,1,18
21813,M,local,local,S,private,13,7,0,0,10,20,1,3.5694444444444438,6.0,5,19.777777777777782,7.297083333333334,10.63375,6.893333333333333,9.737916666666663,11.5,11.5,8.43357,24.901960784313733,21,1,20
