SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,AGE,Dropout,COD_PERSONA
M,local,local,S,public,11.0,4.0,2,2.0,8.0,15.0,1.0,3.7666666507720947,2.7333333492279053,4.0,21.40833282470703,4.954999923706055,8.416874885559082,4.893750190734863,8.564374923706055,4.0,4.0,4.516053199768066,63.7,14.0,18.0,0,29823
M,local,local,S,public,11.0,4.0,1,2.0,8.0,15.0,1.0,3.7666666507720947,2.7333333492279053,4.0,21.40833282470703,4.954999923706055,8.416874885559082,4.893750190734863,8.564374923706055,4.0,8.7,4.516053199768066,23.885713577270508,14.0,18.0,0,29823
M,local,foreign,S,private,6.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,6.0,46.16666793823242,0.6349999904632568,5.2,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,1.0149999856948853,55.55555725097656,0.0,17.0,0,22091
M,local,local,C,private,6.0,0.0,0,0.0,38.0,6.0,1.0,3.6666667461395264,1.0,6.0,46.16666793823242,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,1.0149999856948853,55.55555725097656,0.0,17.0,0,22091
M,local,foreign,S,private,6.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,20.0,46.16666793823242,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,1.0149999856948853,55.55555725097656,0.0,17.0,0,22091
M,local,local,S,private,6.0,0.0,2,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,1.0,46.16666793823242,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,1.0149999856948853,55.55555725097656,0.0,17.0,0,22091
M,local,local,S,private,6.0,0.0,2,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,6.0,46.16666793823242,18.3,1.225000023841858,0.6349999904632568,1.225000023841858,0.6349999904632568,1.225000023841858,1.0149999856948853,55.55555725097656,0.0,17.0,0,22091
M,local,local,S,public,21.0,14.0,2,0.0,19.0,35.0,1.0,3.790476083755493,1.8142857551574707,10.0,27.204761505126953,6.954999923706055,10.32107162475586,7.594285488128662,10.10857105255127,9.364999771118164,9.364999771118164,8.817773818969727,32.03081130981445,14.0,24.0,0,8382
M,local,local,S,public,21.0,14.0,1,0.0,19.0,35.0,1.0,2.8653153,1.8142857551574707,10.0,27.204761505126953,6.954999923706055,10.32107162475586,7.594285488128662,10.10857105255127,9.364999771118164,9.364999771118164,8.817773818969727,32.03081130981445,53.0,24.0,0,8382
M,local,foreign,S,public,21.0,14.0,0,0.0,19.0,35.0,1.0,3.790476083755493,1.8142857551574707,10.0,13.8,6.954999923706055,10.32107162475586,7.594285488128662,10.10857105255127,9.364999771118164,9.364999771118164,8.817773818969727,32.03081130981445,53.0,24.0,0,8382
M,local,foreign,S,public,21.0,14.0,0,0.0,19.0,35.0,1.0,3.790476083755493,1.8142857551574707,10.0,27.204761505126953,6.954999923706055,10.32107162475586,7.594285488128662,10.10857105255127,9.364999771118164,9.364999771118164,8.817773818969727,32.03081130981445,71.0,24.0,0,8382
M,local,local,S,public,21.0,14.0,1,0.0,19.0,35.0,1.0,3.790476083755493,1.8142857551574707,10.0,27.204761505126953,6.954999923706055,10.32107162475586,7.594285488128662,10.10857105255127,9.364999771118164,9.364999771118164,8.817773818969727,32.03081130981445,53.0,24.0,0,8382
M,foreign,local,C,private,14.0,7.0,0,532.0,11.0,21.0,1.0,3.799999952316284,5.0,2.0,16.700000762939453,7.598499774932861,10.675000190734863,7.255000114440918,10.656000137329102,10.739999771118164,11.510000228881836,7.873762130737305,19.985994338989258,22.0,18.0,0,33595
M,foreign,foreign,S,private,14.0,7.0,0,0.0,11.0,21.0,1.0,3.799999952316284,5.0,2.0,16.700000762939453,7.598499774932861,10.675000190734863,7.255000114440918,10.656000137329102,10.739999771118164,11.510000228881836,7.873762130737305,19.985994338989258,22.0,18.0,0,33595
M,foreign,local,S,private,14.0,7.0,2,0.0,11.0,21.0,1.0,3.799999952316284,5.0,2.0,16.700000762939453,1.9,10.675000190734863,7.255000114440918,10.656000137329102,10.739999771118164,11.510000228881836,7.873762130737305,19.985994338989258,22.0,18.0,0,33595
M,foreign,local,S,private,14.0,7.0,2,0.0,34.0,21.0,1.0,3.799999952316284,5.0,2.0,16.700000762939453,7.598499774932861,10.675000190734863,7.255000114440918,10.656000137329102,10.739999771118164,11.510000228881836,7.873762130737305,19.985994338989258,22.0,18.0,0,33595
M,foreign,foreign,S,private,14.0,7.0,0,0.0,11.0,21.0,1.0,3.799999952316284,5.0,2.0,16.700000762939453,7.598499774932861,10.675000190734863,7.255000114440918,10.656000137329102,11.7,11.510000228881836,7.873762130737305,19.985994338989258,22.0,18.0,0,33595
M,local,local,S,private,4.0,2.0,2,0.0,44.0,6.0,1.0,3.6666667461395264,1.0,3.0,25.0,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,6.966800212860107,30.424837112426758,6.0,18.0,0,3919
M,local,foreign,S,private,4.0,2.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,3.0,25.0,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,18.8,13.289999961853027,6.966800212860107,30.424837112426758,6.0,18.0,0,3919
M,local,local,S,private,4.0,2.0,2,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,3.0,25.0,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,6.966800212860107,30.424837112426758,160.0,18.0,0,3919
M,local,foreign,S,private,4.0,46.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,3.0,25.0,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,6.966800212860107,30.424837112426758,6.0,18.0,0,3919
M,local,foreign,S,private,4.0,2.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,3.0,25.0,3.697499990463257,13.289999961853027,3.697499990463257,13.289999961853027,3.697499990463257,14.0,6.966800212860107,30.424837112426758,6.0,18.0,0,3919
M,local,local,S,public,16.0,12.0,2,0.0,18.0,28.0,1.0,3.700000047683716,2.5,4.0,7.5,7.36299991607666,9.97249984741211,2.4,9.93649959564209,14.649999618530273,14.649999618530273,8.294300079345703,10.68576431274414,40.0,23.0,0,800
M,local,foreign,S,public,16.0,12.0,0,0.0,18.0,28.0,1.0,3.700000047683716,2.5,4.0,7.5,7.36299991607666,9.97249984741211,7.359000205993652,7.3,14.649999618530273,14.649999618530273,8.294300079345703,10.68576431274414,40.0,23.0,0,800
M,local,local,C,public,16.0,12.0,0,0.0,18.0,28.0,1.0,3.700000047683716,2.5,4.0,7.5,7.36299991607666,1.7,7.359000205993652,9.93649959564209,14.649999618530273,14.649999618530273,8.294300079345703,10.68576431274414,40.0,23.0,0,800
M,local,local,C,public,16.0,12.0,0,0.0,18.0,28.0,1.0,3.992207,2.5,4.0,7.5,7.36299991607666,9.97249984741211,7.359000205993652,9.93649959564209,14.649999618530273,14.649999618530273,8.294300079345703,10.68576431274414,40.0,23.0,0,800
M,local,local,C,public,16.0,12.0,0,0.0,18.0,28.0,1.0,3.700000047683716,7.0,4.0,7.5,7.36299991607666,9.97249984741211,7.359000205993652,9.93649959564209,14.649999618530273,14.649999618530273,8.294300079345703,10.68576431274414,40.0,23.0,0,800
M,local,local,S,private,5.0,3.0,2,0.0,6.0,8.0,1.0,3.8333332538604736,2.0,0.0,16.08333396911621,11.5,11.462499618530273,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,7.912825107574463,20.547386169433594,9.0,17.0,0,26763
M,local,local,C,private,5.0,3.0,0,0.0,6.0,8.0,1.0,3.8333332538604736,2.0,0.0,16.08333396911621,6.710000038146973,11.462499618530273,2.7,11.462499618530273,6.710000038146973,11.462499618530273,7.912825107574463,20.547386169433594,9.0,17.0,0,26763
M,local,foreign,S,private,5.0,3.0,0,0.0,6.0,8.0,1.0,3.8333332538604736,2.0,10.0,16.08333396911621,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,7.912825107574463,20.547386169433594,9.0,17.0,0,26763
M,local,foreign,S,private,5.0,3.0,0,0.0,6.0,8.0,1.0,3.342093,2.0,0.0,16.08333396911621,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,7.912825107574463,20.547386169433594,9.0,17.0,0,26763
M,local,foreign,S,public,5.0,3.0,0,0.0,6.0,8.0,1.0,3.8333332538604736,2.0,0.0,16.08333396911621,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,6.710000038146973,11.462499618530273,7.912825107574463,20.547386169433594,9.0,17.0,0,26763
F,local,local,S,private,10.0,27.0,2,0.0,30.0,37.0,1.0,3.941666603088379,1.600000023841858,0.0,4.4375,11.448124885559082,13.491250038146973,11.436249732971191,13.399374961853027,10.2,15.59000015258789,12.041043281555176,7.4908366203308105,99.0,20.0,0,3512
F,local,local,C,private,10.0,27.0,0,0.0,30.0,37.0,1.0,3.941666603088379,1.600000023841858,0.0,4.4375,11.448124885559082,13.491250038146973,11.436249732971191,13.399374961853027,15.59000015258789,15.59000015258789,8.1,7.4908366203308105,99.0,20.0,0,3512
F,local,local,S,private,10.0,27.0,1,0.0,30.0,37.0,1.0,3.941666603088379,1.600000023841858,0.0,4.4375,11.448124885559082,13.491250038146973,11.436249732971191,13.399374961853027,15.59000015258789,15.59000015258789,12.041043281555176,7.4908366203308105,133.0,20.0,0,3512
F,local,local,C,private,10.0,27.0,0,0.0,30.0,37.0,1.0,3.941666603088379,1.600000023841858,0.0,4.4375,11.448124885559082,13.491250038146973,11.436249732971191,13.399374961853027,15.59000015258789,15.59000015258789,8.3,7.4908366203308105,99.0,20.0,0,3512
F,local,local,S,private,10.0,27.0,1,0.0,30.0,37.0,1.0,3.941666603088379,1.600000023841858,0.0,4.4375,11.448124885559082,13.491250038146973,11.436249732971191,14.1,15.59000015258789,15.59000015258789,12.041043281555176,7.4908366203308105,99.0,20.0,0,3512
M,local,local,S,private,8.0,3.0,2,0.0,6.0,11.0,1.0,3.7333333492279053,2.0,0.0,10.449999809265137,7.663750171661377,11.15625,7.663750171661377,11.15625,8.9,11.15625,8.76787281036377,11.720142364501953,9.0,20.0,0,8561
M,local,foreign,S,private,8.0,3.0,0,0.0,6.0,11.0,1.0,3.7333333492279053,1.6,0.0,10.449999809265137,7.663750171661377,11.15625,7.663750171661377,11.15625,7.663750171661377,11.15625,8.76787281036377,11.720142364501953,9.0,20.0,0,8561
M,local,local,S,private,8.0,3.0,1,0.0,6.0,11.0,1.0,4.1581042,2.0,0.0,10.449999809265137,7.663750171661377,11.15625,7.663750171661377,11.15625,7.663750171661377,11.15625,8.76787281036377,11.720142364501953,9.0,20.0,0,8561
M,local,local,C,private,8.0,3.0,0,34.0,6.0,11.0,1.0,3.7333333492279053,2.0,0.0,10.449999809265137,7.663750171661377,11.15625,7.663750171661377,11.15625,7.663750171661377,11.15625,8.76787281036377,11.720142364501953,9.0,20.0,0,8561
M,local,local,S,private,8.0,3.0,2,0.0,6.0,11.0,1.0,3.7333333492279053,2.0,0.0,59.2,7.663750171661377,11.15625,7.663750171661377,11.15625,7.663750171661377,11.15625,8.76787281036377,11.720142364501953,9.0,20.0,0,8561
M,local,local,C,private,6.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,13.166666984558105,3.424999952316284,11.7,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,5.161399841308594,17.56944465637207,0.0,18.0,0,3213
M,local,local,S,private,6.0,0.0,1,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,13.166666984558105,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,3.424999952316284,4.2,5.161399841308594,17.56944465637207,0.0,18.0,0,3213
F,local,local,S,private,6.0,0.0,1,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,13.166666984558105,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,5.161399841308594,17.56944465637207,0.0,18.0,0,3213
M,local,local,C,private,6.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,13.166666984558105,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,3.424999952316284,4.8,5.161399841308594,17.56944465637207,0.0,18.0,0,3213
M,local,local,C,private,6.0,26.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,13.166666984558105,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,3.424999952316284,8.295000076293945,5.161399841308594,17.56944465637207,0.0,18.0,0,3213
F,local,local,S,public,4.0,21.0,1,6.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,5.5,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,7.1468000411987305,6.535947799682617,6.0,17.0,0,24393
F,local,local,C,public,4.0,2.0,0,6.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,33.7,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,7.1468000411987305,6.535947799682617,6.0,17.0,0,24393
F,local,foreign,S,public,4.0,2.0,0,6.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,5.5,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,7.1468000411987305,6.535947799682617,6.0,17.0,0,24393
F,local,local,S,public,4.0,9.0,2,6.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,5.5,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,7.1468000411987305,6.535947799682617,6.0,17.0,0,24393
F,local,foreign,S,public,4.0,2.0,2,6.0,6.0,6.0,1.0,3.6666667461395264,1.0,0.0,5.5,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,4.947500228881836,11.694999694824219,7.1468000411987305,6.535947799682617,6.0,17.0,0,24393
M,local,foreign,S,public,28.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,6.0,51.16666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.24549999833106995,62.25490188598633,0.0,20.0,0,8193
M,local,local,S,public,6.0,0.0,1,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,6.0,51.16666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.24549999833106995,62.25490188598633,220.0,20.0,0,8193
M,local,local,C,public,6.0,0.0,0,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,18.0,51.16666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.24549999833106995,62.25490188598633,0.0,20.0,0,8193
M,local,local,C,public,6.0,0.0,0,0.0,6.0,94.0,1.0,3.6666667461395264,1.0,6.0,51.16666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.24549999833106995,62.25490188598633,0.0,20.0,0,8193
M,local,local,S,public,6.0,0.0,1,0.0,6.0,6.0,1.0,3.6666667461395264,1.0,6.0,51.16666793823242,0.0,0.0,17.0,0.0,0.0,0.0,0.24549999833106995,62.25490188598633,0.0,20.0,0,8193
M,local,foreign,S,private,4.0,3.0,0,0.0,7.0,34.0,2.0,3.3333332538604736,1.0,0.0,5.833333492279053,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,6.520542621612549,13.154762268066406,8.0,19.0,0,4201
M,local,local,S,private,4.0,3.0,1,0.0,7.0,7.0,2.0,3.3333332538604736,1.0,0.0,5.833333492279053,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,3.3812499046325684,4.1,6.520542621612549,13.154762268066406,8.0,19.0,0,4201
M,local,local,C,private,4.0,3.0,0,0.0,7.0,7.0,2.0,3.3333332538604736,6.7,0.0,5.833333492279053,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,6.520542621612549,13.154762268066406,8.0,19.0,0,4201
M,local,local,C,private,4.0,3.0,0,0.0,7.0,7.0,2.0,3.3333332538604736,1.0,0.0,5.833333492279053,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,6.520542621612549,56.2,8.0,19.0,0,4201
M,local,foreign,S,private,4.0,3.0,0,0.0,54.0,7.0,2.0,3.3333332538604736,1.0,0.0,5.833333492279053,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,3.3812499046325684,6.648749828338623,6.520542621612549,13.154762268066406,8.0,19.0,0,4201
M,local,foreign,S,private,9.0,7.0,0,0.0,11.0,16.0,1.0,4.116666793823242,4.0,2.0,13.520833015441895,11.052499771118164,12.493749618530273,11.033124923706055,12.516249656677246,13.9,7.71999979019165,9.874187469482422,17.76435661315918,25.0,27.0,0,12881
M,local,local,S,private,9.0,7.0,1,0.0,11.0,16.0,1.0,4.116666793823242,4.0,2.0,13.520833015441895,11.052499771118164,12.493749618530273,11.033124923706055,12.516249656677246,7.71999979019165,7.71999979019165,9.874187469482422,17.76435661315918,25.0,27.0,0,12881
M,local,local,S,private,9.0,7.0,1,0.0,11.0,16.0,1.0,4.116666793823242,4.0,11.0,13.520833015441895,11.052499771118164,12.493749618530273,11.033124923706055,12.516249656677246,7.71999979019165,7.71999979019165,9.874187469482422,17.76435661315918,25.0,27.0,0,12881
M,local,local,S,private,15.0,7.0,1,0.0,11.0,16.0,1.0,4.116666793823242,4.0,2.0,13.520833015441895,11.052499771118164,12.493749618530273,11.033124923706055,12.516249656677246,7.71999979019165,7.71999979019165,9.874187469482422,17.76435661315918,25.0,27.0,0,12881
M,local,foreign,S,private,4.0,7.0,0,0.0,11.0,16.0,1.0,4.116666793823242,4.0,2.0,13.520833015441895,11.052499771118164,12.493749618530273,11.033124923706055,12.516249656677246,7.71999979019165,7.71999979019165,9.874187469482422,17.76435661315918,25.0,27.0,0,12881
F,local,foreign,S,public,4.0,6.0,0,0.0,10.0,10.0,1.0,3.5833332538604736,1.0,2.0,65.5,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,10.823760032653809,18.039215087890625,22.0,17.0,0,32648
F,local,foreign,S,public,4.0,6.0,0,0.0,10.0,10.0,1.0,3.5833332538604736,5.6,2.0,16.70833396911621,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,10.823760032653809,18.039215087890625,22.0,17.0,0,32648
F,local,local,S,public,4.0,6.0,1,0.0,10.0,10.0,1.0,3.5833332538604736,1.0,0.0,16.70833396911621,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,10.823760032653809,18.039215087890625,22.0,17.0,0,32648
F,local,local,C,public,4.0,6.0,0,0.0,10.0,10.0,1.0,3.3287672,1.0,2.0,16.70833396911621,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,10.823760032653809,18.039215087890625,22.0,17.0,0,32648
F,local,foreign,S,public,4.0,6.0,0,0.0,10.0,10.0,1.0,3.5833332538604736,2.7,2.0,16.70833396911621,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,8.765000343322754,11.444999694824219,10.823760032653809,18.039215087890625,22.0,17.0,0,32648
F,local,local,S,private,33.0,69.0,2,0.0,71.0,102.0,2.0,3.553142786026001,2.2705881595611572,0.0,7.7133331298828125,11.561100006103516,13.258099555969238,11.412099838256836,13.052499771118164,8.2,13.753571510314941,11.922182083129883,11.919413566589355,228.0,26.0,0,4362
F,local,local,C,private,33.0,69.0,0,0.0,71.0,102.0,1.0,3.553142786026001,2.2705881595611572,0.0,7.7133331298828125,11.561100006103516,13.258099555969238,11.412099838256836,13.052499771118164,13.135000228881836,13.753571510314941,11.922182083129883,11.919413566589355,228.0,26.0,0,4362
F,local,foreign,S,private,33.0,69.0,0,0.0,71.0,102.0,2.0,3.553142786026001,2.2705881595611572,0.0,7.7133331298828125,11.561100006103516,13.258099555969238,11.412099838256836,13.052499771118164,13.135000228881836,13.753571510314941,11.922182083129883,11.919413566589355,22.0,26.0,0,4362
F,local,local,C,private,33.0,69.0,0,0.0,71.0,102.0,2.0,3.553142786026001,2.2705881595611572,0.0,7.7133331298828125,11.561100006103516,13.258099555969238,17.4,13.052499771118164,13.135000228881836,13.753571510314941,11.922182083129883,11.919413566589355,228.0,26.0,0,4362
F,local,local,C,private,33.0,69.0,0,0.0,71.0,102.0,2.0,3.553142786026001,2.2705881595611572,0.0,7.7133331298828125,11.561100006103516,13.258099555969238,11.412099838256836,13.052499771118164,13.135000228881836,13.753571510314941,11.922182083129883,33.4,228.0,26.0,0,4362
M,local,local,C,public,23.0,28.0,0,12.0,23.0,39.0,2.0,3.9515151977539062,2.615384578704834,17.0,30.751514434814453,5.789318084716797,10.100454330444336,5.521363735198975,9.664318084716797,16.639999389648438,16.639999389648438,7.442633152008057,35.1860237121582,54.0,23.0,0,11795
M,local,foreign,S,public,23.0,16.0,0,12.0,23.0,39.0,2.0,3.9515151977539062,5.9,17.0,30.751514434814453,5.789318084716797,10.100454330444336,5.521363735198975,9.664318084716797,16.639999389648438,16.639999389648438,7.442633152008057,35.1860237121582,54.0,23.0,0,11795
M,local,foreign,S,public,23.0,16.0,0,12.0,23.0,39.0,2.0,3.9515151977539062,2.615384578704834,17.0,30.751514434814453,5.789318084716797,10.100454330444336,5.521363735198975,9.664318084716797,16.639999389648438,16.639999389648438,10.2,35.1860237121582,54.0,23.0,0,11795
M,local,foreign,S,public,23.0,16.0,0,12.0,23.0,39.0,2.0,3.9515151977539062,2.615384578704834,17.0,30.751514434814453,5.789318084716797,10.100454330444336,17.4,9.664318084716797,16.639999389648438,16.639999389648438,7.442633152008057,35.1860237121582,54.0,23.0,0,11795
M,local,local,S,public,23.0,16.0,1,12.0,23.0,39.0,2.0,3.9515151977539062,6.3,17.0,30.751514434814453,5.789318084716797,10.100454330444336,5.521363735198975,9.664318084716797,16.639999389648438,16.639999389648438,7.442633152008057,35.1860237121582,54.0,23.0,0,11795
M,local,local,S,private,1.0,2.0,2,0.0,3.0,3.0,1.0,2.3333332538604736,1.0,0.0,12.666666984558105,7.730000019073486,13.069999694824219,11.539999961853027,11.539999961853027,6.590000152587891,11.930000305175781,4.5,22.54901885986328,5.0,22.0,0,13092
M,local,local,S,private,1.0,2.0,1,0.0,3.0,3.0,1.0,2.3333332538604736,1.0,20.0,12.666666984558105,7.730000019073486,13.069999694824219,11.539999961853027,11.539999961853027,6.590000152587891,11.930000305175781,10.237099647521973,22.54901885986328,5.0,22.0,0,13092
M,local,local,S,private,1.0,2.0,2,0.0,3.0,3.0,1.0,2.3333332538604736,1.0,0.0,12.666666984558105,7.730000019073486,13.069999694824219,11.539999961853027,11.539999961853027,6.590000152587891,11.930000305175781,10.237099647521973,22.54901885986328,62.0,22.0,0,13092
M,local,local,C,private,1.0,2.0,0,0.0,14.0,3.0,1.0,2.3333332538604736,1.0,0.0,12.666666984558105,7.730000019073486,13.069999694824219,11.539999961853027,11.539999961853027,6.590000152587891,11.930000305175781,10.237099647521973,22.54901885986328,5.0,22.0,0,13092
M,local,foreign,S,private,1.0,2.0,0,0.0,3.0,3.0,1.0,2.3333332538604736,6.3,0.0,12.666666984558105,7.730000019073486,13.069999694824219,11.539999961853027,11.539999961853027,6.590000152587891,11.930000305175781,10.237099647521973,22.54901885986328,5.0,22.0,0,13092
M,local,local,C,public,5.0,67.0,0,0.0,67.0,87.0,1.0,3.5788819789886475,2.1174967288970947,6.0,14.235920906066895,10.473260879516602,12.746195793151855,10.449238777160645,12.6383695602417,15.22249984741211,16.072500228881836,12.819387435913086,11.681316375732422,220.0,28.0,0,10739
M,local,local,C,public,20.0,67.0,0,0.0,67.0,87.0,3.0,3.5788819789886475,2.1174967288970947,6.0,14.235920906066895,10.473260879516602,12.746195793151855,10.449238777160645,12.6383695602417,15.22249984741211,16.072500228881836,12.819387435913086,11.681316375732422,220.0,28.0,0,10739
M,local,local,C,public,20.0,67.0,0,778.0,67.0,87.0,1.0,3.5788819789886475,2.1174967288970947,6.0,14.235920906066895,10.473260879516602,12.746195793151855,10.449238777160645,12.6383695602417,15.22249984741211,16.072500228881836,12.819387435913086,11.681316375732422,220.0,28.0,0,10739
M,local,foreign,S,public,20.0,67.0,0,0.0,67.0,87.0,1.0,3.5788819789886475,2.1174967288970947,6.0,14.235920906066895,10.473260879516602,12.746195793151855,10.449238777160645,12.6383695602417,15.22249984741211,16.072500228881836,12.819387435913086,11.681316375732422,28.0,28.0,0,10739
M,local,foreign,S,public,20.0,67.0,0,0.0,67.0,87.0,1.0,3.5788819789886475,2.1174967288970947,6.0,49.8,10.473260879516602,12.746195793151855,10.449238777160645,12.6383695602417,15.22249984741211,16.072500228881836,12.819387435913086,11.681316375732422,220.0,28.0,0,10739
M,foreign,local,S,private,6.0,11.0,2,0.0,15.0,17.0,1.0,3.5888888835906982,1.5,1.0,6.722222328186035,10.646666526794434,12.975000381469727,11.009166717529297,12.981666564941406,9.270000457763672,16.3,11.024559020996094,8.688725471496582,38.0,19.0,0,1370
M,foreign,foreign,S,private,6.0,11.0,0,0.0,15.0,17.0,1.0,3.5888888835906982,1.5,1.0,6.722222328186035,10.646666526794434,12.975000381469727,11.009166717529297,12.981666564941406,9.270000457763672,9.270000457763672,11.024559020996094,8.688725471496582,38.0,44.0,0,1370
M,foreign,local,S,private,6.0,11.0,2,0.0,15.0,17.0,1.0,3.5888888835906982,1.5,1.0,6.722222328186035,10.646666526794434,12.975000381469727,11.009166717529297,12.981666564941406,9.270000457763672,9.270000457763672,11.024559020996094,81.5,38.0,19.0,0,1370
M,foreign,local,S,private,6.0,11.0,2,0.0,15.0,17.0,1.0,3.5888888835906982,1.5,1.0,6.722222328186035,10.646666526794434,6.1,11.009166717529297,12.981666564941406,9.270000457763672,9.270000457763672,11.024559020996094,8.688725471496582,38.0,19.0,0,1370
M,foreign,local,S,private,6.0,11.0,1,0.0,15.0,17.0,1.0,3.5888888835906982,1.5,1.0,6.722222328186035,10.646666526794434,12.975000381469727,11.009166717529297,12.981666564941406,9.270000457763672,9.270000457763672,11.024559020996094,8.688725471496582,38.0,19.0,0,1370
M,local,local,S,private,15.0,3.0,1,6.0,11.0,18.0,1.0,4.788153,2.0,7.0,24.883333206176758,3.6162500381469727,6.827499866485596,3.655625104904175,6.855625152587891,2.490000009536743,2.490000009536743,6.420100212097168,26.678239822387695,11.0,25.0,0,1870
M,local,local,S,private,15.0,3.0,2,6.0,11.0,18.0,1.0,3.8333332538604736,2.0,7.0,29.7,3.6162500381469727,6.827499866485596,3.655625104904175,6.855625152587891,2.490000009536743,2.490000009536743,6.420100212097168,26.678239822387695,11.0,25.0,0,1870
M,local,local,C,private,15.0,3.0,0,6.0,11.0,18.0,1.0,3.8333332538604736,2.0,7.0,24.883333206176758,3.6162500381469727,6.827499866485596,3.655625104904175,6.855625152587891,2.490000009536743,2.490000009536743,6.420100212097168,26.678239822387695,11.0,31.0,0,1870
