COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
17055,M,local,local,S,private,2,67,0,0,66,69,1,3.2386904,1.2,0,4.9173613,15.061875,16.46,14.995209,16.283958,16.6125,16.8375,15.485975,7.3728333,223,1,23
17142,M,local,local,S,private,1,66,0,0,65,67,1,3.321978,1.3,0,3.2868133,14.967885,16.397692,14.9125,16.213078,16.5145,16.6715,15.459343,4.536143,221,1,23
17143,M,local,local,S,private,15,68,0,0,66,83,1,3.4483333,2.0,1,9.146667,11.888625,13.31725,11.80675,13.31075,13.5545,13.8115,12.23019,12.124498,228,1,24
17279,M,foreign,local,S,private,40,48,0,0,52,88,1,3.7027056,3.2857144,3,9.342965,9.263295,11.730454,9.202386,11.654431,13.9225,14.114166,10.13102,11.537953,163,1,34
17455,M,local,local,S,private,2,57,0,0,55,59,1,3.4371033,2.1666667,2,7.734524,14.158334,15.847917,14.114583,15.699375,17.113333,17.113333,14.23921,9.81223,191,1,25
17695,F,local,local,S,private,17,67,0,0,66,84,1,3.3887217,1.9,0,2.2734337,11.976052,13.674605,12.020394,13.63079,14.3415,14.4205,12.476631,2.3447711,225,0,24
17964,M,local,local,S,private,21,65,0,172,64,86,1,3.6452382,2.2,1,7.7611113,11.777381,13.747143,11.528452,13.785476,13.248,13.248,12.343329,10.837513,218,1,24
18099,M,local,local,S,private,18,66,0,168,66,84,1,3.3119047,1.5,4,11.206349,11.878333,14.350333,11.944,14.151167,14.18125,14.587083,13.00573,14.67437,220,1,29
18365,M,foreign,foreign,S,private,10,63,0,219,64,73,1,3.3486772,1.9,2,6.8612432,12.17375,14.304306,12.113055,14.1663885,15.459,15.549,13.316062,8.1574,212,0,24
18666,M,foreign,foreign,S,private,0,61,0,61,61,61,1,3.2471428,1.0,0,3.1752381,17.2725,18.4715,17.33975,18.41875,17.27375,17.62125,17.9692,4.2799745,197,0,24
19129,M,foreign,local,S,private,23,60,0,0,58,83,1,3.4,2.4444444,1,2.6079366,11.770833,13.78619,11.720238,13.632262,15.1075,15.1075,12.194421,3.913064,198,1,24
19170,M,foreign,local,S,private,7,66,0,0,66,73,1,3.4713492,1.5,1,4.591746,13.55,14.917334,13.545667,14.905167,14.18,14.18,13.530943,7.6403437,220,1,22
19184,M,local,local,S,public,11,66,0,77,66,77,1,3.335294,1.8,0,2.4039216,12.047794,14.006618,11.9502945,13.976765,13.968,14.661,13.050452,3.6465495,220,1,24
19212,M,local,local,S,private,0,58,0,0,58,58,1,3.442857,1.0,0,3.835238,14.843,16.23,14.92375,16.16875,16.25,16.46,15.381701,5.654158,190,1,22
19260,M,foreign,foreign,S,private,9,66,0,75,65,75,1,3.3847117,1.9,3,9.102256,13.07921,14.896447,13.156944,14.994722,14.658334,14.868333,13.489792,12.981438,221,0,24
19269,M,foreign,local,S,private,13,60,0,0,61,73,1,3.518889,1.6,3,8.047778,11.9655,14.538333,11.906667,14.495334,15.091666,15.091666,12.9562,9.576954,203,1,24
19355,M,local,local,S,private,3,66,0,0,66,69,1,3.2216117,1.3,1,6.604029,13.446539,15.058846,13.2773075,14.602307,16.2755,16.4185,14.047183,8.339017,220,1,22
19391,M,foreign,local,S,public,0,22,0,0,22,22,1,3.3833334,1.4,0,0.37777779,16.78375,17.39125,16.794584,17.322083,18.2825,19.0475,17.100782,0.57040995,73,0,24
19395,M,local,local,S,public,1,67,0,0,66,68,1,3.451099,1.3,0,8.601374,13.359615,14.792885,13.285384,14.496923,16.2545,16.3275,13.963402,9.217705,225,1,23
19398,M,local,local,S,private,0,68,0,0,67,68,1,3.2849817,1.3,0,4.8809524,15.109808,16.354616,15.101923,16.229038,15.709167,15.820833,15.770475,5.88466,225,1,22
19476,M,local,local,S,public,17,59,0,0,59,76,1,3.5513785,2.2222223,7,14.433584,11.46,13.594211,11.356052,13.559869,13.286,13.286,12.071393,16.658411,197,1,25
19498,M,local,local,S,public,0,67,0,67,66,67,1,3.3190477,1.2,0,4.5869045,14.950625,16.52875,14.847083,16.277082,17.04,17.04,15.56093,6.0096574,223,1,22
19583,M,local,local,S,private,9,66,0,0,66,75,1,3.3536508,1.5,2,8.809048,12.911,14.2725,12.878333,14.1925,13.990625,14.431875,13.70629,13.313725,220,1,23
19672,M,local,local,S,private,6,68,0,0,67,74,1,3.5053968,1.5,3,10.1696825,12.651334,14.479333,12.684667,14.1905,14.211429,14.211429,12.910003,13.363805,228,1,23
20017,F,local,local,S,private,11,69,0,0,67,80,1,3.5593839,1.7,0,7.1935573,12.932353,14.680441,12.816765,14.604559,15.15,15.15,13.701632,9.211747,230,0,23
20060,F,local,local,S,private,1,66,0,0,66,67,1,3.2656462,1.4,0,3.3914967,14.808214,16.192678,14.87375,16.043392,16.289,16.351,15.369432,4.1691275,220,0,22
20083,M,local,local,S,private,3,70,0,0,68,73,1,3.5091836,1.4,1,10.142347,13.598572,15.101071,13.741428,15.181786,14.795,14.795,14.482741,12.247516,232,1,38
20131,M,local,local,S,public,7,67,0,0,66,74,1,3.4534013,1.4,2,11.657483,13.089464,14.674108,13.008214,14.528393,14.6675,14.6985,13.735162,16.071543,225,1,24
20344,M,local,local,S,private,14,54,0,272,58,68,1,3.410348,1.4444444,6,13.927931,11.974615,14.050192,11.847308,13.9275,13.743,14.133,13.13756,17.546858,174,1,28
20484,M,local,local,S,private,0,67,0,0,66,67,1,3.3370748,1.4,0,3.12483,14.475535,15.945893,14.500536,15.807322,15.4235,15.4465,15.066603,4.8565993,223,1,24
20579,M,local,local,S,public,6,66,0,0,66,72,1,3.4328232,1.4,1,9.540136,12.734821,14.463036,12.698393,14.318036,15.599375,16.128124,13.503631,11.583606,220,1,24
20920,M,foreign,local,S,private,0,66,0,0,66,66,1,3.3864286,1.0,0,4.9510713,13.97325,15.4555,13.91075,15.4245,15.9475,16.0025,14.832869,5.8541293,220,1,23
22171,M,foreign,local,S,private,0,66,0,0,66,66,1,3.329932,1.4,0,0.39761904,17.037144,18.184286,16.995,18.165358,17.757,17.899,17.62453,0.6907308,220,1,22
22420,M,local,local,S,private,23,59,0,0,58,82,1,3.6641667,2.3333333,13,19.842619,11.118625,13.055375,10.94025,12.869125,12.242143,12.3007145,11.305781,20.671225,201,1,23
22526,F,local,local,S,private,5,68,0,0,66,73,1,3.5155556,1.5,0,4.2439685,13.892333,15.853167,13.881166,15.763667,16.803333,16.803333,14.403355,6.0217566,228,0,23
22575,F,local,local,S,private,1,68,0,0,66,69,1,3.57326,1.3,0,2.6465201,15.075577,16.67154,15.0903845,16.647116,16.8225,17.0795,15.712081,4.296675,228,0,22
22588,M,local,local,S,private,9,66,1,0,66,75,1,3.6320684,1.6,3,15.26064,12.979531,15.056094,12.711875,15.017032,15.868333,15.868333,13.620126,17.099995,220,0,25
22702,M,local,local,S,private,3,68,0,0,66,71,1,3.5263736,1.3,0,4.4886446,13.969808,15.560962,13.918846,15.574808,16.00375,16.2875,14.543106,6.2206573,228,1,22
22706,M,local,local,S,private,8,69,0,0,67,77,1,3.4956582,1.7,2,1.7434174,13.479706,14.725588,13.457353,14.585147,16.802856,16.802856,13.884892,3.2531195,230,1,24
22802,M,local,local,S,private,0,67,0,0,66,67,1,3.53842,1.1,0,2.4228356,15.239091,17.127274,15.192273,17.010681,16.959,17.253,15.840152,3.5440445,225,1,22
22967,F,local,local,S,private,6,65,0,0,66,71,1,3.27517,1.5,1,10.655102,12.917857,15.115892,12.869286,15.176607,14.391666,14.391666,14.575324,14.979287,217,0,23
23042,M,foreign,foreign,S,private,0,61,0,0,61,61,1,3.2383118,1.1,0,8.327489,14.886136,16.525,14.898864,16.393183,16.0715,16.6585,15.516641,10.287689,195,0,24
23075,F,local,local,S,private,7,68,0,0,66,75,1,3.3311112,1.5,0,5.0355554,13.236333,15.464334,13.0955,15.380167,15.8745,16.1875,14.175376,7.239216,228,0,24
23142,M,foreign,local,S,public,14,57,0,71,57,71,1,3.5525396,1.7777778,2,12.987143,11.848833,13.8835,11.9625,13.752334,13.596666,13.703333,12.644803,15.504281,192,0,28
23231,F,local,local,S,private,1,66,0,0,66,67,1,3.4690475,1.4,0,1.2602041,16.10625,17.550714,16.0275,17.435358,18.2675,18.6275,16.51622,1.9900497,220,0,22
23859,M,local,local,S,public,20,59,0,0,59,79,1,3.5890625,1.8888888,3,6.45,11.803281,13.631562,11.474531,13.5173435,13.107083,13.84125,12.1153,7.226305,202,1,24
23880,M,local,local,S,private,4,39,1,0,38,43,1,3.2410257,2.3333333,0,6.3871794,13.577692,14.610962,13.5042305,14.531346,16.66,16.66,13.969565,8.875513,128,0,23
23905,M,local,local,S,private,5,27,0,0,27,32,1,3.3979166,1.5,1,9.3625,12.473125,14.008125,12.421875,14.063125,14.445,14.735,13.014563,12.690564,91,1,24
24507,M,local,local,S,public,6,67,0,219,67,73,1,3.6075397,1.5,0,0.4568254,14.130167,15.785833,14.067333,15.723,16.027143,16.027143,14.469504,0.79237175,224,1,24
24544,F,local,local,S,public,15,64,0,79,64,79,1,3.4131653,1.8,0,5.522409,12.30397,14.366617,12.221324,13.913236,15.685357,15.810357,13.225257,5.3524446,212,1,25
24556,M,foreign,local,S,public,10,61,0,71,62,71,1,3.1751702,1.6666666,2,4.4914966,12.621964,14.983036,12.531428,14.830893,15.796,15.796,13.612917,5.895885,205,0,24
24631,F,foreign,local,S,public,11,63,0,74,65,74,1,3.403492,1.6,0,3.3822222,12.534166,14.5645,12.4565,14.449833,14.795,14.795,13.071181,4.712507,212,0,26
24740,M,local,local,S,private,2,61,0,0,61,63,1,3.377489,1.1,0,4.872186,14.068409,15.405682,13.839091,15.378409,15.135,15.385,14.338218,5.5368814,200,1,24
24873,F,local,local,S,private,7,68,0,0,66,75,1,3.3726192,1.7,0,4.6040616,13.2330885,14.942941,13.219706,14.640147,15.93125,16.08875,13.973762,5.9435296,228,0,23
25012,M,local,local,S,private,12,24,0,0,25,36,1,3.6888888,2.0,0,4.974074,11.421945,12.871388,11.421945,12.871388,11.421945,12.871388,11.999792,6.001634,82,1,26
25273,M,local,local,S,public,4,66,0,0,66,70,1,3.3630953,1.2,1,3.5555556,14.923959,17.115208,14.827084,16.719584,17.651667,17.651667,15.367682,5.070028,220,1,23
25360,M,local,local,S,private,1,66,0,0,66,67,1,3.335606,1.1,0,5.278247,13.756818,15.880909,13.745909,15.580227,15.298333,15.298333,14.764969,6.5949664,220,1,22
25401,M,local,local,S,private,2,67,0,0,67,69,1,3.3438492,1.2,0,4.7337303,13.987291,16.198126,13.940833,16.007708,17.0575,17.3525,15.049353,6.562944,222,1,22
25485,M,local,local,S,private,7,24,0,93,24,31,1,3.6125,1.8,3,14.6875,10.030937,13.35875,10.030937,13.35875,10.030937,13.35875,11.467749,14.731183,84,1,23
25550,M,local,local,S,private,6,57,0,0,57,63,1,3.3593073,1.2,1,4.6290045,13.416819,15.140909,13.509091,15.115228,14.6825,15.5475,14.3666315,5.258014,192,1,23
25956,M,local,local,S,private,10,63,0,0,64,73,1,3.4810374,1.5,0,10.379932,13.550357,15.332857,13.530536,15.280714,15.084,15.084,13.724889,11.348375,211,1,22
26068,F,local,local,S,private,0,67,1,0,67,67,1,3.335119,1.0,0,4.2541666,15.538,17.70725,15.43575,17.727,17.397,17.541,16.355072,5.3409424,222,0,22
26148,M,local,local,S,private,17,31,0,0,33,48,1,3.6541667,2.6,0,6.0916667,11.148125,12.950209,11.048125,12.931666,12.986667,12.986667,11.752707,8.36222,106,1,22
26391,F,local,local,S,private,9,53,0,0,53,62,1,3.5625,1.4444444,2,12.130555,13.229792,14.905209,13.302292,14.809792,14.516,14.516,13.749265,12.074636,180,0,22
26419,M,foreign,foreign,S,private,9,61,0,0,61,70,1,3.3923078,1.5555556,3,9.221795,12.965577,14.499423,12.9275,14.388846,15.884,15.884,13.511,9.82493,206,0,23
26433,M,local,local,S,private,0,67,0,0,66,67,1,3.3556278,1.1,0,6.0126624,14.6334095,16.351137,14.659546,16.182955,15.905625,16.381874,15.435064,8.705005,223,1,22
26436,M,local,local,S,private,17,48,0,0,49,65,1,3.2996032,1.625,10,16.47857,11.04,13.980833,11.043125,13.898334,11.815,11.815,12.266326,19.506788,167,1,22
26632,M,local,local,S,public,17,46,0,0,45,63,1,3.714706,2.4285715,3,13.540196,12.157941,13.64,12.110147,13.607647,14.295,14.295,12.198812,13.938209,159,1,34
26650,M,local,local,S,private,7,66,0,0,65,73,1,3.4238095,1.4,0,5.668498,13.185962,15.142693,13.181539,15.0819235,15.475,15.475,14.00899,6.3031607,220,1,22
26733,M,local,local,S,private,15,15,0,30,18,30,1,3.6083333,3.0,4,18.153275,9.820937,12.2625,9.382188,12.31625,7.975,9.275,10.405497,19.166666,53,1,25
26813,M,local,local,S,public,2,67,0,69,67,69,1,3.4843538,1.4,0,5.27415,13.961607,16.015,13.860714,15.891071,16.230417,16.297916,14.880132,4.5504403,224,1,22
26908,M,local,local,S,public,1,67,0,68,67,68,1,3.1972528,1.3,0,1.2501831,14.797115,16.067116,14.705,15.976346,16.407084,16.584583,15.468984,1.8624568,222,1,23
27073,M,local,local,S,public,8,65,0,73,66,73,1,3.3442178,1.5,0,2.8442178,13.145,15.013928,13.0973215,15.019107,15.078333,15.078333,13.905263,2.8334677,217,1,23
27820,M,local,local,S,public,0,62,0,62,62,62,1,3.2455356,1.2,0,5.766369,15.651667,16.963541,15.566459,16.863125,18.2555,18.4825,16.383615,5.6752744,201,1,41
28062,M,local,local,S,private,17,55,0,0,53,72,1,3.5270834,2.125,0,4.225,12.315312,14.263437,12.284375,14.255468,12.753333,12.753333,12.647452,5.3523965,189,1,23
28445,M,foreign,foreign,S,public,6,61,1,0,62,67,1,3.289011,1.75,1,9.712088,14.516539,16.1975,14.473461,16.218077,15.835625,15.871875,14.759023,12.663155,203,0,25
28587,M,local,foreign,S,private,15,42,0,0,41,57,1,3.6320512,2.8,0,2.6897435,11.552115,13.734423,11.441346,13.474808,13.735,13.915,11.524972,3.249054,143,0,21
28602,F,foreign,foreign,S,private,0,65,0,0,64,65,1,3.4037697,1.2,0,6.9766865,15.56625,16.857084,15.537708,16.756874,18.014,18.014,16.104557,8.790347,216,0,24
28704,M,local,local,S,public,3,60,1,0,59,63,1,3.3952382,1.5555556,2,9.963737,13.773077,15.215577,13.676538,15.162885,15.09,15.09,13.895255,12.291533,201,0,21
28739,F,local,local,S,private,4,62,1,0,61,66,1,3.3919413,1.4,1,3.9688644,14.065962,15.858077,14.004039,15.780192,15.724167,16.239166,14.237737,4.0609417,206,0,21
28784,M,local,local,S,private,6,52,0,0,50,58,1,3.3333333,1.625,2,9.746032,12.966875,14.568334,12.931042,14.482708,15.135,15.135,12.800307,12.016227,176,1,22
28823,M,local,local,S,private,15,45,0,0,43,60,1,3.7349703,2.8333333,0,6.049107,12.912656,14.009844,12.903281,13.967969,12.81,15.23,11.788687,7.2551355,154,1,21
28846,M,local,local,S,private,11,38,0,49,36,49,1,3.5152779,2.0,0,4.4055557,12.075417,14.095417,11.93125,14.057292,17.265,17.265,11.6410265,4.757903,131,1,27
28932,M,local,local,S,public,12,55,0,0,55,67,1,3.5561225,1.875,1,8.178572,13.287679,14.969107,13.374286,14.936964,14.43125,14.68375,13.184798,10.923973,187,1,22
28962,M,local,local,S,private,11,30,0,0,30,41,1,3.7454545,2.0,1,13.871212,10.761136,12.644773,10.73,12.526818,14.0425,14.0875,11.572342,10.957505,105,1,21
29000,M,local,local,S,private,8,53,0,0,52,61,1,3.552381,1.75,1,1.6974359,13.203269,15.041347,13.153654,14.87577,16.625,16.625,13.160442,2.8238509,180,1,21
29038,M,local,local,S,private,2,63,0,0,62,65,1,3.3003664,1.4,0,2.525641,13.859615,15.71,13.796923,15.603847,17.213333,17.213333,14.301608,4.2368026,208,1,21
29084,M,local,local,S,private,14,44,0,0,43,58,1,3.8166666,2.142857,0,0.17142858,11.552143,13.338393,11.530179,13.265,13.13,13.13,11.752164,0.270453,150,1,21
29097,M,foreign,local,S,private,15,37,0,52,39,52,1,3.5054421,2.5,5,8.258503,11.290893,13.301965,11.150179,13.233929,16.305,16.305,11.130288,11.916289,127,1,22
29151,M,local,local,S,public,7,58,0,0,57,65,1,3.632313,1.875,0,7.0642858,12.260535,14.286607,12.202857,14.180179,15.9625,16.3275,12.967292,7.867204,193,1,26
29192,M,local,local,S,private,10,6,0,96,8,16,1,3.5138888,7.0,5,11.333333,8.024167,11.392083,8.024167,11.392083,8.024167,11.392083,7.8239374,19.704132,19,1,21
29233,M,foreign,local,S,private,0,44,1,0,44,44,1,3.338889,1.4285715,0,2.788889,13.764444,16.262222,13.768888,16.176945,14.67,14.67,15.094953,3.328877,148,0,22
29241,M,foreign,local,S,private,1,42,0,0,42,43,1,3.5030303,1.7142857,0,5.081818,14.562727,15.671136,14.541137,15.689773,15.215,15.215,14.831823,6.35576,144,1,21
29326,M,local,local,S,private,21,40,0,0,39,61,1,3.5761905,2.5,6,13.2,11.463393,13.244286,11.259286,13.128393,13.154166,13.2025,10.95591,18.481195,132,1,22
29383,M,local,local,S,private,1,67,0,0,66,68,1,3.3492064,1.2,0,2.6527777,14.163125,15.562708,14.055417,15.401042,17.304375,17.428125,14.433376,3.7038639,222,1,21
29413,F,local,local,S,private,10,54,0,0,54,64,1,3.545635,1.625,1,7.5694447,12.618333,14.471042,12.585417,14.308541,15.79,15.79,12.700595,9.675858,181,0,21
29442,M,local,local,S,private,6,57,0,0,58,63,1,3.358631,1.4444444,0,4.2509923,13.353333,15.082916,13.22125,15.047916,13.858334,14.288333,14.039102,6.2181764,190,1,21
29454,M,foreign,local,S,private,4,59,0,0,58,63,1,3.3474207,1.4444444,0,7.232143,13.28625,14.869792,13.165625,14.852292,15.045,15.045,13.59657,8.133742,197,1,21
29547,M,local,local,S,private,10,46,0,0,46,56,1,3.57326,2.0,0,8.974359,12.919807,14.269615,13.092115,14.229808,13.48,13.48,13.282754,9.834161,155,1,23
29758,M,local,local,S,public,12,29,0,41,30,41,1,3.6666667,2.0,2,14.165608,10.382778,12.234445,10.238889,12.236389,13.17,13.17,11.302863,14.123454,97,1,24
29904,M,local,local,S,private,14,46,0,0,46,60,1,3.3909523,1.5714285,0,4.2966666,12.2815,14.44825,12.287,14.58375,12.0025,12.0025,13.126152,4.9215684,154,1,21
30292,M,local,local,S,private,16,52,0,0,52,68,1,3.5699406,2.4285715,3,11.138392,12.400156,14.153281,12.37375,14.0425,14.413333,14.413333,12.201701,14.4375515,174,1,22
30828,F,foreign,foreign,S,public,3,36,1,0,38,39,1,3.6845238,1.8,0,1.2976191,13.068438,14.95625,12.974375,14.816875,15.36,15.36,14.352459,1.8602313,122,0,23
31497,M,local,local,S,private,1,22,0,0,22,23,1,3.8666666,1.1666666,0,4.177778,15.1175,16.06625,15.083333,16.086666,16.82,16.82,15.797513,6.6155157,79,1,24
32091,M,local,local,S,private,15,39,0,0,39,54,1,3.645671,2.4,2,7.0878787,11.510909,13.22,11.235682,13.210227,12.02375,12.21125,11.745372,10.6390705,130,1,22
32147,M,local,local,S,private,10,35,0,0,35,45,1,3.5266666,2.5,2,8.296667,12.008,13.4835,12.00675,13.44225,14.48,14.48,12.241922,10.437908,122,1,21
32255,M,foreign,foreign,S,private,13,27,0,40,27,40,1,3.6399472,2.5,3,12.195238,11.434444,12.908889,11.380555,12.970555,11.8025,12.0075,11.3793125,14.384804,94,0,25
32304,M,local,local,S,private,12,34,0,0,35,46,1,3.6825397,2.0,0,7.031746,11.364722,13.583889,11.338611,13.261389,15.15,15.15,11.664302,9.077152,117,1,22
32324,M,local,local,S,private,0,53,1,0,52,53,1,3.5674603,1.625,0,9.833333,14.72625,16.057709,14.690833,16.06,16.475,16.475,14.548485,10.060304,180,0,39
32393,F,local,local,S,private,1,45,0,0,45,46,1,3.390238,1.5714285,0,1.6071428,14.17625,15.70575,14.14975,15.6695,15.29,15.29,14.630089,2.1781757,151,0,20
32589,M,local,local,S,public,3,53,1,0,53,56,1,3.5010822,1.3333334,0,1.439394,14.240909,15.772727,14.203182,15.673182,17.2,17.2,14.528589,1.7094792,178,0,21
32595,M,local,local,S,private,0,52,0,0,52,52,1,3.3839285,1.0,0,1.2053572,15.100938,16.69,15.075937,16.636562,16.8,16.8,15.879771,1.5233786,175,1,21
32651,M,local,local,S,public,1,51,1,0,52,52,1,3.3439155,1.25,0,3.867725,15.373055,17.12111,15.441667,17.122223,15.29,15.29,15.8827305,5.1036954,172,0,20
32735,M,local,local,S,private,12,41,0,0,41,53,1,3.616883,1.7142857,0,6.8917747,12.726591,14.212728,12.663409,14.186363,15.36625,15.37875,12.459251,7.0684423,141,1,20
32773,M,local,local,S,private,11,22,0,0,20,33,1,3.5574074,3.3333333,1,6.8814816,11.071111,13.228611,10.948334,13.110278,15.245,15.245,10.394036,9.538324,77,1,20
32807,M,local,local,S,public,3,52,1,0,52,55,1,3.4809523,1.2222222,0,2.8714285,14.20825,16.01575,14.14775,15.89975,15.37,15.37,14.884254,2.630692,175,0,21
32812,M,local,local,S,public,11,36,0,0,35,47,1,3.5,1.6666666,0,6.577778,11.951944,13.976944,11.926666,13.756945,14.0,14.0,12.337349,8.04464,124,1,21
32815,M,local,local,S,private,1,52,0,0,52,53,1,3.452381,1.1111112,0,5.9708996,13.759444,15.366944,13.726389,15.152778,14.98,14.98,14.459477,5.128645,175,1,19
32831,M,foreign,local,S,private,6,37,0,43,38,43,1,3.6825397,1.6666666,0,0.45502645,12.964444,14.265555,12.946389,14.244166,14.17,14.17,13.035349,0.82079345,125,1,21
32858,M,foreign,local,S,public,2,51,0,0,52,53,1,3.4095237,1.375,0,3.1880953,14.83525,16.77975,14.77725,16.74625,16.79,16.79,15.272529,3.190899,172,0,20
32860,F,local,local,S,private,5,46,0,0,46,51,1,3.6209524,1.5714285,0,0.49666667,12.448,14.06575,12.31175,13.955,14.13625,15.61875,13.17723,0.7381776,153,0,20
32899,M,local,foreign,S,private,0,53,1,0,52,53,1,3.3412697,1.1111112,0,3.2010581,13.541667,15.299723,13.533611,15.156667,15.94,15.94,14.033098,3.838328,178,0,21
32920,M,local,local,S,private,2,43,0,0,42,45,1,3.6133332,1.5714285,0,1.6233333,13.27875,15.129,13.33325,15.045,15.435,16.275,14.144811,1.3877996,146,1,21
33000,M,foreign,local,S,public,10,42,0,0,40,52,1,3.625,1.8571428,0,6.3055553,12.765833,14.240209,12.751458,14.117291,15.075,15.075,12.095125,6.759804,146,0,25
33099,M,local,local,S,private,4,48,0,0,50,52,1,3.4,1.5714285,0,2.4642856,13.517,14.73175,13.48575,14.69425,14.865,14.865,13.82321,2.3363156,162,1,20
33140,M,foreign,foreign,S,private,0,11,0,0,11,11,1,3.3666666,0.75,0,0.0,16.96625,18.325,16.9275,18.445,18.25,18.25,17.44891,0.0,37,0,21
33197,M,local,local,S,public,7,41,0,0,40,48,1,3.812987,2.0,0,3.2813852,13.519091,14.5975,13.483409,14.459091,15.64,15.64,13.050289,4.470997,143,1,24
33277,M,local,local,S,private,0,52,1,0,52,52,1,3.3839285,1.0,0,2.4613094,16.114063,17.744375,16.0725,17.749374,17.42,17.42,16.879055,2.7790346,175,0,21
33392,M,local,local,S,private,8,42,0,0,43,50,1,3.5442858,1.8333334,1,4.6261907,12.4065,14.85375,12.2685,14.85275,13.775,13.775,12.401074,4.8686275,143,1,20
33397,M,local,local,S,private,16,17,0,66,21,33,1,3.53125,4.5,1,9.025,10.8075,13.309688,10.4125,13.153125,14.315,14.765,10.050636,11.553773,55,1,21
33410,M,local,local,S,private,10,39,0,0,39,49,1,3.6010582,2.5,1,9.58836,11.9725,13.746111,11.924444,13.624444,14.32,14.32,12.396422,10.729149,134,1,23
33457,M,foreign,foreign,S,private,9,25,0,0,25,34,1,3.7823129,2.0,1,6.595238,11.717857,14.461429,11.663929,14.3825,14.42,14.42,11.707556,8.073818,83,0,21
33503,M,local,local,S,private,5,4,0,0,8,9,1,3.375,3.0,0,0.0,4.4775,5.965,3.58125,4.85875,11.4075,12.55,8.233155,0.0,9,1,20
33789,M,foreign,local,S,public,13,29,0,0,30,42,1,3.4020834,1.8,0,4.9625,10.625937,13.758437,10.578438,13.580937,15.073334,15.073334,11.6574,5.324463,99,0,21
33890,M,local,local,S,public,0,56,1,0,55,56,1,3.387446,1.3333334,0,3.3225107,15.728409,16.961363,15.700228,16.88409,16.99,16.99,15.961697,5.0017505,190,0,20
34362,M,foreign,local,S,public,2,39,1,0,39,41,1,3.7116401,1.4285715,0,0.99206346,14.004444,15.542222,13.926666,15.4586115,16.385,16.385,14.4852295,1.0521282,134,0,21
34481,F,foreign,local,S,public,1,32,1,33,33,33,1,3.4960318,1.4,0,5.9960318,13.60375,16.014166,13.46375,15.587916,17.815,17.815,15.389406,5.573975,108,0,20
34844,M,foreign,local,S,private,8,24,0,0,27,32,1,3.4208333,3.0,3,10.358334,11.708438,13.95875,11.679375,13.96125,13.685,13.685,12.632287,15.588235,81,1,23
34925,M,local,local,S,public,9,9,0,36,12,18,1,3.3958333,5.0,0,6.2291665,8.365,12.519375,7.668125,11.836875,13.485,13.485,8.515467,6.5533767,26,1,21
35049,M,local,local,S,private,11,19,0,30,18,30,1,3.5349207,3.5,1,5.2619047,9.475,13.221666,9.905,13.142083,9.99,9.99,10.7109,8.418301,62,1,20
35053,M,local,local,S,private,0,38,1,0,38,38,1,3.5204082,1.1428572,0,1.1632653,16.125713,17.946785,16.066786,17.959642,18.41,18.41,16.941118,1.3286893,131,0,19
35086,F,local,local,S,private,2,33,0,35,32,35,1,3.639881,1.8,0,0.32738096,14.955,16.325624,14.8925,16.295,17.615,17.615,14.525148,0.49019608,114,0,19
35132,M,local,local,S,private,1,40,0,0,38,41,1,3.4702382,1.2857143,0,0.96428573,14.385,15.674375,14.365625,15.734375,14.3325,14.4175,13.965586,1.4825442,139,1,19
35139,F,foreign,local,S,private,7,21,0,28,20,28,1,3.8111112,2.3333333,0,6.4944444,11.488334,14.514584,11.459167,14.45125,13.515,13.515,11.418471,9.6463585,74,1,19
35195,F,local,local,S,private,12,25,0,0,27,37,1,3.476984,3.3333333,0,1.2407408,11.326944,13.675834,11.063056,13.156944,15.026667,15.026667,12.22774,1.8945416,83,0,20
35275,M,local,local,S,private,11,29,0,0,28,40,1,3.6303031,3.0,0,3.0666666,12.230454,13.8875,12.055454,13.702272,13.50375,14.22125,11.501932,4.927451,99,1,19
35342,M,local,local,S,private,4,29,0,33,27,33,1,3.4870749,1.6,0,2.3489795,13.0578575,14.623929,12.9725,14.602143,13.665,13.665,12.596906,2.8217468,99,1,20
35360,M,local,local,S,public,2,37,0,0,38,39,1,3.5408163,1.6,0,2.0544217,13.3089285,15.431429,13.232142,15.365,17.73,17.73,14.519608,2.5766716,127,1,19
35363,M,local,local,S,private,16,21,0,0,23,37,1,3.85,3.0,1,6.575,9.595938,12.530625,9.509063,12.024062,13.795,13.795,10.316351,6.6640167,70,1,20
35408,M,local,local,S,private,1,39,0,0,38,40,1,3.6354496,1.4285715,0,0.67460316,14.6877775,16.041111,14.606944,16.025833,14.935,14.935,14.021378,1.25,136,1,20
35439,M,local,local,S,private,20,17,0,0,20,37,1,3.6833334,3.6666667,0,3.6916666,9.49525,12.197,9.2725,11.875,12.68,12.68,9.112138,4.8595653,59,1,20
